id	title	description	link	image_link	price	availability	condition	google_product_category	brand
4516605052	Black Community Gathering Wall Art | Afrocentric Digital Download | Abstract Folk Art Print	A crowd of Black figures stands shoulder to shoulder in profile, their silhouettes layered against bold blocks of mustard, sky blue, and warm white. Patterned garments, a woven hat, and rich impasto texture give this abstract folk-art scene a striking, gallery-worthy sense of community and presence. Perfect for a living room, office, or modern gallery wall, this bold textured print makes an artful statement. A great housewarming or just-because gift for collectors and anyone who loves contemporary art celebrating Black community and culture. WHAT YOU GET • 1 high-resolution JPG (3840×4800 px, 300 DPI — prints up to 24×36 in) • 1 print-ready PDF • Instant digital download — no physical item shipped Print at home or at Walgreens, Shutterfly, CVS, or your local print shop. High-resolution files support sharp, gallery-quality color and detail up to 24×36 inches. Files are available to download immediately after purchase.	https://brandonstewart88.github.io/p/4516605052.html	https://i.etsystatic.com/57004917/r/il/f103c5/8098948354/il_fullxfull.8098948354_83xp.jpg	5.99 USD	in stock	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Stewart Digital Prints
4516610285	Black Athlete Running Wall Art | Afrocentric Digital Download | Abstract Sports Folk Art Print	A powerful Black athlete sprints across the canvas in mid-stride, his silhouette rendered in deep teal against bold abstract blocks of marigold, coral, and sky blue. The painterly motion and warm palette give this modern folk-art piece a sense of speed, strength, and determination. Ideal for a boy&#39;s room, playroom, or active family space, this energetic print inspires young athletes and dreamers. A motivating gift for sports lovers, runners, and anyone who celebrates Black excellence, movement, and ambition. WHAT YOU GET • 1 high-resolution JPG (3840×4800 px, 300 DPI — prints up to 24×36 in) • 1 print-ready PDF • Instant digital download — no physical item shipped Print at home or at Walgreens, Shutterfly, CVS, or your local print shop. High-resolution files support sharp, gallery-quality color and detail up to 24×36 inches. Files are available to download immediately after purchase.	https://brandonstewart88.github.io/p/4516610285.html	https://i.etsystatic.com/57004917/r/il/8223c8/8146851405/il_fullxfull.8146851405_jy9p.jpg	5.99 USD	in stock	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Stewart Digital Prints
4516604696	Black Family Dinnertime Wall Art | Afrocentric Digital Download | Vibrant Folk Art Kitchen Print	A Black family shares a lively dinner at a table spread with fruit, baskets, and flowers, painted in saturated pinks, emerald greens, and golden yellows. Parents and children sit close in a bright, patterned room, their warm expressions filling this bold, joyful folk-art scene with the energy of home. Perfect for a kitchen, dining room, or breakfast nook, this colorful print brings cheer and life to mealtime spaces. A wonderful housewarming or family gift for anyone who celebrates good food, loud tables, and time spent together. WHAT YOU GET • 1 high-resolution JPG (3840×4800 px, 300 DPI — prints up to 24×36 in) • 1 print-ready PDF • Instant digital download — no physical item shipped Print at home or at Walgreens, Shutterfly, CVS, or your local print shop. High-resolution files support sharp, gallery-quality color and detail up to 24×36 inches. Files are available to download immediately after purchase.	https://brandonstewart88.github.io/p/4516604696.html	https://i.etsystatic.com/57004917/r/il/057914/8098947232/il_fullxfull.8098947232_al78.jpg	5.99 USD	in stock	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Stewart Digital Prints
4516604570	Black Family Floral Gathering Wall Art | Afrocentric Digital Download | Folk Art Community Print	A crowd of Black family and friends stands close together beneath a glowing coral and teal sunset, their backs to us as they face the horizon. Patterned dresses in pink, orange, and daisy-white bloom across the canvas like a field of flowers in this dreamy, textured folk-art scene of unity. Great for a living room, entryway, or bedroom seeking warmth and calm, this print celebrates community and connection. A heartfelt gift for family reunions, housewarmings, or anyone who loves serene, uplifting art rooted in Black togetherness. WHAT YOU GET • 1 high-resolution JPG (3840×4800 px, 300 DPI — prints up to 24×36 in) • 1 print-ready PDF • Instant digital download — no physical item shipped Print at home or at Walgreens, Shutterfly, CVS, or your local print shop. High-resolution files support sharp, gallery-quality color and detail up to 24×36 inches. Files are available to download immediately after purchase.	https://brandonstewart88.github.io/p/4516604570.html	https://i.etsystatic.com/57004917/r/il/980683/8098947090/il_fullxfull.8098947090_thtv.jpg	5.99 USD	in stock	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Stewart Digital Prints
4516604480	Black Family Around the Table Wall Art | Afrocentric Digital Download | Folk Art Gathering Print	A loving Black family gathers around a long table set with flowers, painted in soft watercolor washes of coral, marigold, and ocean blue against a blush sky. Figures lean in close, sharing a meal together in a warm, serene scene that radiates connection and belonging. Ideal for a dining room, kitchen, or open family space, this gentle print celebrates the everyday ritual of gathering. A thoughtful housewarming, wedding, or family gift for anyone who treasures togetherness, shared meals, and home. WHAT YOU GET • 1 high-resolution JPG (3840×4800 px, 300 DPI — prints up to 24×36 in) • 1 print-ready PDF • Instant digital download — no physical item shipped Print at home or at Walgreens, Shutterfly, CVS, or your local print shop. High-resolution files support sharp, gallery-quality color and detail up to 24×36 inches. Files are available to download immediately after purchase.	https://brandonstewart88.github.io/p/4516604480.html	https://i.etsystatic.com/57004917/r/il/2181bd/8146851003/il_fullxfull.8146851003_lpos.jpg	5.99 USD	in stock	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Stewart Digital Prints
4516604374	Women of the Family Wall Art | Afrocentric Digital Download | Black Sisterhood Folk Art Print	A joyful gathering of Black women stands together beneath leafy green trees, dressed in vibrant turbans, head wraps, and patterned dresses in tangerine, teal, violet, and gold. Wildflowers bloom at their feet in this lush, celebratory folk-art scene bursting with color and togetherness. Made for anyone who honors the women who hold a family together, this print uplifts a living room, hallway, or bedroom gallery wall. A meaningful Mother&#39;s Day, birthday, or housewarming gift celebrating sisterhood, matriarchs, and the bonds between generations of Black women. WHAT YOU GET • 1 high-resolution JPG (3840×4800 px, 300 DPI — prints up to 24×36 in) • 1 print-ready PDF • Instant digital download — no physical item shipped Print at home or at Walgreens, Shutterfly, CVS, or your local print shop. High-resolution files support sharp, gallery-quality color and detail up to 24×36 inches. Files are available to download immediately after purchase.	https://brandonstewart88.github.io/p/4516604374.html	https://i.etsystatic.com/57004917/r/il/b3c1c0/8098946892/il_fullxfull.8098946892_e988.jpg	5.99 USD	in stock	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Stewart Digital Prints
4516609639	Black Couple Tea Time Wall Art | Romantic Afrocentric Folk Art Print | Digital Download	A tender first date unfolds on a sun-warmed patio, a Black couple leaning close over a small cafe table for two. He glows in a marigold jacket, she radiates in a flowing floral dress, framed by a teal door, trailing blossoms, and a peachy rose sky. The mood is intimate, golden, and full of new-love warmth. Perfect for couples, newlyweds, and anyone who loves romantic, story-driven art. It brings soft charm to a bedroom, living room, or cozy reading nook, and makes a heartfelt anniversary, wedding, or Valentine&#39;s gift celebrating Black love. WHAT YOU GET • 1 high-resolution JPG (3840×4800 px, 300 DPI — prints up to 24×36 in) • 1 print-ready PDF • Instant digital download — no physical item shipped Print at home or at Walgreens, Shutterfly, CVS, or your local print shop. High-resolution files support sharp, gallery-quality color and detail up to 24×36 inches. Files are available to download immediately after purchase.	https://brandonstewart88.github.io/p/4516609639.html	https://i.etsystatic.com/57004917/r/il/c9f5b3/8146850869/il_fullxfull.8146850869_ixvt.jpg	5.99 USD	in stock	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Stewart Digital Prints
4516604186	Black Couple Dinner Date Art | Afrocentric Wall Art | Digital Download Romantic Print	A Black couple leans close over candlelit wine at an elegant restaurant, she in a coral floral dress and he in deep navy blue, framed by flowers and the soft glow of a city dining room. The rich, painterly color and tender closeness make this dinner date a radiant celebration of Black love and romance. Made for couples and anyone who treasures intimate, elegant moments. It elevates a dining room, bedroom, living room, or entryway, and makes a heartfelt gift for an anniversary, engagement, Valentine&#39;s Day, or a partner who loves timeless romantic art. WHAT YOU GET • 1 high-resolution JPG (3840×4800 px, 300 DPI — prints up to 24×36 in) • 1 print-ready PDF • Instant digital download — no physical item shipped Print at home or at Walgreens, Shutterfly, CVS, or your local print shop. High-resolution files support sharp, gallery-quality color and detail up to 24×36 inches. Files are available to download immediately after purchase.	https://brandonstewart88.github.io/p/4516604186.html	https://i.etsystatic.com/57004917/r/il/f2b262/8146850783/il_fullxfull.8146850783_ndwk.jpg	5.99 USD	in stock	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Stewart Digital Prints
4516604054	Black Couple First Date Art | Afrocentric Wall Art | Digital Download Romantic Print	A Black couple shares coffee at a small bistro table, reaching toward one another against a bold orange wall framed by lush green leaves and a yellow floral dress. The bright, graphic color blocking gives this first-date moment a sunny, intimate warmth that radiates Black love and new romance. Perfect for couples and anyone who celebrates love and connection. It suits a bedroom, living room, dining nook, or entryway, and makes a romantic gift for an anniversary, wedding, Valentine&#39;s Day, or a partner who loves vibrant, expressive art. WHAT YOU GET • 1 high-resolution JPG (3840×4800 px, 300 DPI — prints up to 24×36 in) • 1 print-ready PDF • Instant digital download — no physical item shipped Print at home or at Walgreens, Shutterfly, CVS, or your local print shop. High-resolution files support sharp, gallery-quality color and detail up to 24×36 inches. Files are available to download immediately after purchase.	https://brandonstewart88.github.io/p/4516604054.html	https://i.etsystatic.com/57004917/r/il/492b24/8146850713/il_fullxfull.8146850713_97ok.jpg	5.99 USD	in stock	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Stewart Digital Prints
4516609277	Coastal Beach Town Wall Art | Afrocentric Seaside Folk Art Print | Digital Download	A lively seaside town comes alive with sunbathers, palm trees, and colorful umbrellas scattered along a sandy shore while sailboats drift across a sparkling turquoise bay. The textured, impressionistic brushwork gives this beach scene a breezy, sun-soaked energy full of summer movement and warmth. Ideal for beach lovers and anyone craving coastal calm at home. It brightens a living room, bedroom, bathroom, or sunroom, and makes a cheerful gift for travelers, vacation-home owners, or friends who feel most at peace by the sea. WHAT YOU GET • 1 high-resolution JPG (3840×4800 px, 300 DPI — prints up to 24×36 in) • 1 print-ready PDF • Instant digital download — no physical item shipped Print at home or at Walgreens, Shutterfly, CVS, or your local print shop. High-resolution files support sharp, gallery-quality color and detail up to 24×36 inches. Files are available to download immediately after purchase.	https://brandonstewart88.github.io/p/4516609277.html	https://i.etsystatic.com/57004917/r/il/edce83/8146850619/il_fullxfull.8146850619_49ru.jpg	5.99 USD	in stock	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Stewart Digital Prints
4516603842	Black Family Beach Day Wall Art | Afrocentric Folk Art Print | Digital Download	A Black family stands together at the seaside in patterned summer clothes, dad shading them with a striped umbrella as a bright yellow sun rises over the blue water. The naive, hand-painted style and playful color make this beach day feel warm, tender, and full of family love. Great for families who love coastal charm and authentic representation. It suits a living room, bedroom, nursery, or child&#39;s room, and makes a sweet gift for parents, grandparents, or anyone who holds beach-day memories close. WHAT YOU GET • 1 high-resolution JPG (3840×4800 px, 300 DPI — prints up to 24×36 in) • 1 print-ready PDF • Instant digital download — no physical item shipped Print at home or at Walgreens, Shutterfly, CVS, or your local print shop. High-resolution files support sharp, gallery-quality color and detail up to 24×36 inches. Files are available to download immediately after purchase.	https://brandonstewart88.github.io/p/4516603842.html	https://i.etsystatic.com/57004917/r/il/26627b/8146850529/il_fullxfull.8146850529_khde.jpg	5.99 USD	in stock	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Stewart Digital Prints
4516603734	Black Family Under Tree Art | Afrocentric Wall Art | Digital Download Colorful Gathering Print	A vibrant willow showers cascading color over a group of Black figures gathered beside a turquoise pool of water. Bursts of pink, gold, and teal turn this contemporary folk-art scene into a celebration of community, shade, and shared moments under a tree of life. Perfect for art lovers who want bold color and rich representation. It brings life to a living room, bedroom, office, or entryway, and makes a striking gift for family, friends, or anyone drawn to joyful, expressive Black art. WHAT YOU GET • 1 high-resolution JPG (3840×4800 px, 300 DPI — prints up to 24×36 in) • 1 print-ready PDF • Instant digital download — no physical item shipped Print at home or at Walgreens, Shutterfly, CVS, or your local print shop. High-resolution files support sharp, gallery-quality color and detail up to 24×36 inches. Files are available to download immediately after purchase.	https://brandonstewart88.github.io/p/4516603734.html	https://i.etsystatic.com/57004917/r/il/1a92ea/8146850433/il_fullxfull.8146850433_c2jn.jpg	5.99 USD	in stock	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Stewart Digital Prints
4516603608	Black Family Picnic Art | Afrocentric Wall Art | Digital Download Sunset Gathering Print	A circle of Black friends and family share a picnic beneath a glowing pink-and-teal sunset, dishes spread across a blanket as rolling hills fade into dusk. The loose, painterly brushwork and warm coral sky give this gathering a dreamy, communal mood rooted in love, food, and good company. Made for anyone who cherishes community and slow, joyful moments. It warms a dining room, kitchen, living room, or entryway, and makes a beautiful gift for family gatherings, housewarmings, or friends who fill the table with laughter. WHAT YOU GET • 1 high-resolution JPG (3840×4800 px, 300 DPI — prints up to 24×36 in) • 1 print-ready PDF • Instant digital download — no physical item shipped Print at home or at Walgreens, Shutterfly, CVS, or your local print shop. High-resolution files support sharp, gallery-quality color and detail up to 24×36 inches. Files are available to download immediately after purchase.	https://brandonstewart88.github.io/p/4516603608.html	https://i.etsystatic.com/57004917/r/il/913d46/8146850343/il_fullxfull.8146850343_dunu.jpg	5.99 USD	in stock	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Stewart Digital Prints
4516608735	Black Family Beach Art | Afrocentric Wall Art | Digital Download Printable Coastal Print	A Black family gathers at the shoreline, parents holding hands with their little ones as colorful umbrellas, a soft pink sky, and a mosaic-blue sea fill the scene. The tiled, painterly texture gives this gathering a peaceful, nostalgic warmth that captures togetherness and a perfect day by the water. Ideal for families who love coastal calm and meaningful representation. It suits a living room, bedroom, hallway, or child&#39;s room, and makes a heartfelt gift for parents, new families, or anyone who treasures memories made at the beach. WHAT YOU GET • 1 high-resolution JPG (3840×4800 px, 300 DPI — prints up to 24×36 in) • 1 print-ready PDF • Instant digital download — no physical item shipped Print at home or at Walgreens, Shutterfly, CVS, or your local print shop. High-resolution files support sharp, gallery-quality color and detail up to 24×36 inches. Files are available to download immediately after purchase.	https://brandonstewart88.github.io/p/4516608735.html	https://i.etsystatic.com/57004917/r/il/62426d/8146850213/il_fullxfull.8146850213_i7vz.jpg	5.99 USD	in stock	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Stewart Digital Prints
4516608575	Black Tennis Women Wall Art | Retro Sports Print | Digital Download	Two confident Black women stand side by side in golden-amber light, tennis rackets in hand and a bright coral sun glowing behind them. The warm ochre and teal palette gives this folk-art piece a vintage, sunlit calm that celebrates style, sisterhood, and the love of the game. Perfect for tennis lovers, athletes, and anyone who admires bold Black femininity. It brings energy to a living room, home office, gym corner, or game room, and makes a thoughtful gift for a sister, friend, or sports fan who wants art that looks like them. WHAT YOU GET • 1 high-resolution JPG (3840×4800 px, 300 DPI — prints up to 24×36 in) • 1 print-ready PDF • Instant digital download — no physical item shipped Print at home or at Walgreens, Shutterfly, CVS, or your local print shop. High-resolution files support sharp, gallery-quality color and detail up to 24×36 inches. Files are available to download immediately after purchase.	https://brandonstewart88.github.io/p/4516608575.html	https://i.etsystatic.com/57004917/r/il/4625a2/8146850093/il_fullxfull.8146850093_ihl2.jpg	5.99 USD	in stock	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Stewart Digital Prints
4516603098	Black Woman Picnic Wall Art | Retro Collage Style Portrait Print | Digital Download	A serene woman sits with a wicker picnic basket against a vivid teal background, her floral jacket and soft trousers glowing in a pop-art collage style. Scattered butterflies and a striped picnic blanket add a touch of whimsy, while her thoughtful gaze gives the portrait calm, soulful presence. Bold and graphic, this print makes a statement in a living room, bedroom, studio, or entryway. A striking gift for lovers of retro collage art, vibrant color, and confident, beautiful Black portraiture. WHAT YOU GET • 1 high-resolution JPG (3840×4800 px, 300 DPI — prints up to 24×36 in) • 1 print-ready PDF • Instant digital download — no physical item shipped Print at home or at Walgreens, Shutterfly, CVS, or your local print shop. High-resolution files support sharp, gallery-quality color and detail up to 24×36 inches. Files are available to download immediately after purchase.	https://brandonstewart88.github.io/p/4516603098.html	https://i.etsystatic.com/57004917/r/il/a6f880/8146849991/il_fullxfull.8146849991_lold.jpg	5.99 USD	in stock	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Stewart Digital Prints
4516602740	Black Woman Record Store Wall Art | Pink Vinyl Browsing Print | Digital Download	Seen from behind, a woman in a coral blouse and floral skirt browses a glowing wall of records at a pink-counter shop, lost in the calm ritual of flipping through vinyl. The soft light, saturated color, and quiet posture give the scene a dreamy, unhurried mood. This stylish print brings personality to a living room, music room, home office, or entryway. A lovely gift for the record collector, the music devotee, or anyone drawn to warm, fashionable Black art. WHAT YOU GET • 1 high-resolution JPG (3840×4800 px, 300 DPI — prints up to 24×36 in) • 1 print-ready PDF • Instant digital download — no physical item shipped Print at home or at Walgreens, Shutterfly, CVS, or your local print shop. High-resolution files support sharp, gallery-quality color and detail up to 24×36 inches. Files are available to download immediately after purchase.	https://brandonstewart88.github.io/p/4516602740.html	https://i.etsystatic.com/57004917/r/il/dca257/8098945830/il_fullxfull.8098945830_fqgc.jpg	5.99 USD	in stock	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Stewart Digital Prints
4516607911	Black Woman Record Shop Wall Art | Yellow Skirt Vinyl Lover Print | Digital Download	A poised woman in a flowing chartreuse skirt browses the bins of a moody blue record shop, a sleeve in hand as she searches for the perfect album. The electric contrast of yellow against deep teal makes this painterly scene feel cool, confident, and effortlessly chic. Ideal for music lovers and lovers of bold color, this print stands out in a living room, home office, studio, or music room. A standout gift for the vinyl collector or the stylish woman with great taste. WHAT YOU GET • 1 high-resolution JPG (3840×4800 px, 300 DPI — prints up to 24×36 in) • 1 print-ready PDF • Instant digital download — no physical item shipped Print at home or at Walgreens, Shutterfly, CVS, or your local print shop. High-resolution files support sharp, gallery-quality color and detail up to 24×36 inches. Files are available to download immediately after purchase.	https://brandonstewart88.github.io/p/4516607911.html	https://i.etsystatic.com/57004917/r/il/344bd7/8146849695/il_fullxfull.8146849695_1ktj.jpg	5.99 USD	in stock	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Stewart Digital Prints
4516602368	Black Women Community Folk Art | Afrocentric Gathering Wall Art Print | Digital Download	A joyful crowd of figures in red, blue, green, and pink gathers beneath a soft watercolor sky, with two women at the heart of the scene sharing a tender exchange. The simple, painterly shapes and warm palette celebrate sisterhood, community, and the quiet strength of coming together. This uplifting folk-art piece suits a bedroom, living room, or peaceful reading corner. It&#39;s a meaningful gift for a friend, sister, or anyone who treasures Black womanhood and the bonds of community. WHAT YOU GET • 1 high-resolution JPG (3840×4800 px, 300 DPI — prints up to 24×36 in) • 1 print-ready PDF • Instant digital download — no physical item shipped Print at home or at Walgreens, Shutterfly, CVS, or your local print shop. High-resolution files support sharp, gallery-quality color and detail up to 24×36 inches. Files are available to download immediately after purchase.	https://brandonstewart88.github.io/p/4516602368.html	https://i.etsystatic.com/57004917/r/il/d3f427/8098945682/il_fullxfull.8098945682_8pob.jpg	5.99 USD	in stock	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Stewart Digital Prints
4516607509	Black Couple Record Shop Wall Art | Retro Vinyl Crate Digging Print | Digital Download	A couple leans in close while crate-digging at a vibrant record shop, the wall behind them striped in bold blocks of pink, teal, and gold above rows of vinyl. Her flowing red skirt and his plaid shirt give the scene a flirty, easy warmth, like a perfect afternoon date. This bright, graphic print is made for music lovers and record collectors, lighting up a living room, home studio, or entertainment space. A fun anniversary or housewarming gift for the couple who bonds over good music. WHAT YOU GET • 1 high-resolution JPG (3840×4800 px, 300 DPI — prints up to 24×36 in) • 1 print-ready PDF • Instant digital download — no physical item shipped Print at home or at Walgreens, Shutterfly, CVS, or your local print shop. High-resolution files support sharp, gallery-quality color and detail up to 24×36 inches. Files are available to download immediately after purchase.	https://brandonstewart88.github.io/p/4516607509.html	https://i.etsystatic.com/57004917/r/il/3a8184/8146849539/il_fullxfull.8146849539_fh9z.jpg	5.99 USD	in stock	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Stewart Digital Prints
4516607321	Black Couple Vinyl Records Wall Art | Retro Music Lover Print Teal | Digital Download	A stylish retro couple shares a quiet moment over a vinyl record player, set against a bold teal backdrop. His mint suit and her sunny orange dress pop with mid-century cool, while the spinning record at the center hums with nostalgia and romance. A dream for music lovers and vinyl collectors, this print energizes a living room, home bar, studio, or music nook. It makes a charming anniversary, wedding, or Valentine&#39;s gift for the couple who falls in love to a good record. WHAT YOU GET • 1 high-resolution JPG (3840×4800 px, 300 DPI — prints up to 24×36 in) • 1 print-ready PDF • Instant digital download — no physical item shipped Print at home or at Walgreens, Shutterfly, CVS, or your local print shop. High-resolution files support sharp, gallery-quality color and detail up to 24×36 inches. Files are available to download immediately after purchase.	https://brandonstewart88.github.io/p/4516607321.html	https://i.etsystatic.com/57004917/r/il/7f3bbd/8098945528/il_fullxfull.8098945528_6qm8.jpg	5.99 USD	in stock	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Stewart Digital Prints
4516601890	African American Family Portrait | Black Folk Art Wall Decor | Digital Download	Five family members stand close together in this richly layered portrait, dressed in a glorious patchwork of coral, mustard, teal, and floral pattern. Their calm, dignified gazes and the warm painterly texture turn everyday togetherness into something timeless and proud. Perfect for families who want their walls to reflect Black love and unity, this piece brings warmth to a living room, entryway, or hallway gallery. It makes a heartfelt housewarming, holiday, or family reunion gift that celebrates heritage and belonging. WHAT YOU GET • 1 high-resolution JPG (3840×4800 px, 300 DPI — prints up to 24×36 in) • 1 print-ready PDF • Instant digital download — no physical item shipped Print at home or at Walgreens, Shutterfly, CVS, or your local print shop. High-resolution files support sharp, gallery-quality color and detail up to 24×36 inches. Files are available to download immediately after purchase.	https://brandonstewart88.github.io/p/4516601890.html	https://i.etsystatic.com/57004917/r/il/9de6ae/8098945434/il_fullxfull.8098945434_1zmp.jpg	5.99 USD	in stock	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Stewart Digital Prints
4516601712	Retro Black Family Wall Art | 70s Afro Portrait Print | Digital Download	Against a rich gold and ivory backdrop, a proud Black family stands together in this striking retro portrait, their afros, sharp suits and patterned dresses rendered in warm collage-like detail. The vintage 70s styling and golden tones radiate dignity, heritage and family pride. A powerful centerpiece for living rooms, hallways and family spaces, this piece suits anyone who treasures legacy and Black history. A deeply meaningful gift for family reunions, Juneteenth or relatives who love bold, soulful art rooted in pride. WHAT YOU GET • 1 high-resolution JPG (3840×4800 px, 300 DPI — prints up to 24×36 in) • 1 print-ready PDF • Instant digital download — no physical item shipped Print at home or at Walgreens, Shutterfly, CVS, or your local print shop. High-resolution files support sharp, gallery-quality color and detail up to 24×36 inches. Files are available to download immediately after purchase.	https://brandonstewart88.github.io/p/4516601712.html	https://i.etsystatic.com/57004917/r/il/de2ed2/8146849285/il_fullxfull.8146849285_5od0.jpg	5.99 USD	in stock	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Stewart Digital Prints
4516606843	Black Woman Vintage Car Wall Art | Retro 70s Print | Digital Download	A stylish Black woman in a flowing mustard skirt stands beside a teal vintage car, palm trees and a sun-faded sky framing the scene. The retro film-grain color and cool turquoise tones give this piece a confident, nostalgic 70s California mood. Made for lovers of vintage and retro-cool decor, this print elevates bedrooms, living rooms, dorms and chic apartments. A standout gift for birthdays or any woman who loves art celebrating Black beauty, style and effortless independence. WHAT YOU GET • 1 high-resolution JPG (3840×4800 px, 300 DPI — prints up to 24×36 in) • 1 print-ready PDF • Instant digital download — no physical item shipped Print at home or at Walgreens, Shutterfly, CVS, or your local print shop. High-resolution files support sharp, gallery-quality color and detail up to 24×36 inches. Files are available to download immediately after purchase.	https://brandonstewart88.github.io/p/4516606843.html	https://i.etsystatic.com/57004917/r/il/4ae01d/8146849215/il_fullxfull.8146849215_67ob.jpg	5.99 USD	in stock	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Stewart Digital Prints
4516606709	Black Block Party Wall Art | Community Folk Art Print | Digital Download	A sun-washed crowd of Black neighbors fills the frame, dressed in lilac, blue and turquoise as they mingle beneath bright sky-blue and pink walls. The chalky, textured brushwork and cool palette capture the buzz of a packed outdoor block party in full swing. Ideal for anyone who loves vibrant, community-centered art, this piece livens up living rooms, hallways, studios and social spaces. A spirited gift for housewarmings or art lovers who want walls that celebrate Black togetherness, neighborhood and joy. WHAT YOU GET • 1 high-resolution JPG (3840×4800 px, 300 DPI — prints up to 24×36 in) • 1 print-ready PDF • Instant digital download — no physical item shipped Print at home or at Walgreens, Shutterfly, CVS, or your local print shop. High-resolution files support sharp, gallery-quality color and detail up to 24×36 inches. Files are available to download immediately after purchase.	https://brandonstewart88.github.io/p/4516606709.html	https://i.etsystatic.com/57004917/r/il/b02b9e/8098945210/il_fullxfull.8098945210_gz8q.jpg	5.99 USD	in stock	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Stewart Digital Prints
4516606591	Tropical Block Party Wall Art | Black Beach Folk Art Print | Digital Download	Beneath a hazy teal sky and swaying palms, a lively block party spills down a pastel boardwalk, with parasols, coral and mint storefronts, and a crowd of Black neighbors gathered in the warm sun. The dusty, painterly color gives it a nostalgic, breezy seaside-summer mood. Perfect for lovers of coastal and retro-summer decor, this print brightens living rooms, beach houses, sunrooms and entryways. A great gift for summer birthdays, housewarmings or anyone who loves art that captures community, sunshine and good times. WHAT YOU GET • 1 high-resolution JPG (3840×4800 px, 300 DPI — prints up to 24×36 in) • 1 print-ready PDF • Instant digital download — no physical item shipped Print at home or at Walgreens, Shutterfly, CVS, or your local print shop. High-resolution files support sharp, gallery-quality color and detail up to 24×36 inches. Files are available to download immediately after purchase.	https://brandonstewart88.github.io/p/4516606591.html	https://i.etsystatic.com/57004917/r/il/4362df/8098945100/il_fullxfull.8098945100_cvun.jpg	5.99 USD	in stock	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Stewart Digital Prints
4516601130	Black Men Gathering Wall Art | Soft Pastel Folk Art Print | Digital Download	Soft watercolor washes of blue, coral and sage bring together a quiet crowd of Black men amid tropical leaves, their faces calm and dignified. The gentle pastel palette and loose, painterly brushwork give the scene a peaceful, dreamlike mood of brotherhood and presence. A serene choice for bedrooms, nurseries, offices and calm living spaces, this print suits anyone drawn to soft, modern folk art. A thoughtful gift for Father&#39;s Day, graduations or anyone who values understated art celebrating Black men and unity. WHAT YOU GET • 1 high-resolution JPG (3840×4800 px, 300 DPI — prints up to 24×36 in) • 1 print-ready PDF • Instant digital download — no physical item shipped Print at home or at Walgreens, Shutterfly, CVS, or your local print shop. High-resolution files support sharp, gallery-quality color and detail up to 24×36 inches. Files are available to download immediately after purchase.	https://brandonstewart88.github.io/p/4516601130.html	https://i.etsystatic.com/57004917/r/il/773e59/8146848985/il_fullxfull.8146848985_b3ml.jpg	5.99 USD	in stock	new	Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork	Stewart Digital Prints
